_id,pais_procedencia,ciudad_procedencia,puerto_procedencia,pais_destino,ciudad_destino,puerto_destino,fecha_llegada,fecha_salida,estado_solicitud,buque.matricula,buque.nombre,buque.tipo_buque,buque.dimensiones.peso,buque.dimensiones.largo,buque.dimensiones.ancho,muelle.nombre,muelle.estado,admin[0].id,admin[1].id,admin[2].id,admin[0].nombre,admin[1].nombre,admin[2].nombre,agente_navieros[0].id,agente_navieros[1].id,agente_navieros[2].id,agente_navieros[0].nombre,agente_navieros[1].nombre,agente_navieros[2].nombre
68102b96f121f1c634bbf826,Ghana,East Miranda,Whitehead-Schmidt,Turkey,Dannyshire,Zimmerman-Larson,2025-01-31T12:00:51,2025-05-01T20:29:58.402463,RECHAZADO,VJ4 C4Y,"Woods, Brooks and Christensen",Granelero,39033.61,195.26,23.35,building,EN_MANTENIMIENTO,68102b96f121f1c634bbf827,68102b96f121f1c634bbf828,68102b96f121f1c634bbf829,Antonio Gray,Anna Gibbs,Steven Barnes,68102b96f121f1c634bbf82a,,,Hill-Johnson,,
68102b96f121f1c634bbf82b,Iraq,Susanchester,"Banks, Morgan and Hill",Senegal,Dorothyport,Shaffer-Bradley,2025-02-08T10:44:07,2025-05-06T20:29:58.404073,APROBADO,92X YR6,"Fernandez, Cohen and Hubbard",Contenedor,34621.18,263.11,37.24,page,FUERA_DE_SERVICIO,68102b96f121f1c634bbf82c,68102b96f121f1c634bbf82d,68102b96f121f1c634bbf82e,Renee Scott,Jeanne Kennedy,Steven Delgado,68102b96f121f1c634bbf82f,,,Le LLC,,
68102b96f121f1c634bbf830,El Salvador,North Laura,"Duran, Fleming and Murphy",Greece,New Christopherfort,Nolan and Sons,2025-01-11T08:40:32,2025-05-07T20:29:58.406458,PENDIENTE,ZDA2035,Harris-Williams,Granelero,32789.17,196.23,38.69,across,EN_USO,68102b96f121f1c634bbf831,68102b96f121f1c634bbf832,,Patricia Cooper,Connie Davis,,68102b96f121f1c634bbf833,,,Moreno PLC,,
68102b96f121f1c634bbf834,Niger,Loriville,"Jones, Castro and Wall",Montenegro,Amandatown,Simmons-Olson,2025-03-28T11:14:33,2025-05-08T20:29:58.407457,RECHAZADO,7-51839C,"Jones, Davis and Brown",Contenedor,18602.68,142.66,15.19,present,DISPONIBLE,68102b96f121f1c634bbf835,,,Kristine Page,,,68102b96f121f1c634bbf836,,,Thomas PLC,,
68102b96f121f1c634bbf837,Marshall Islands,South Kimberly,"Perez, Campbell and Johnson",Guernsey,South Jenniferside,Meza LLC,2025-03-27T09:21:44,2025-05-07T20:29:58.408457,APROBADO,71DP106,Jimenez and Sons,Contenedor,39645.91,192.42,18.88,put,EN_USO,68102b96f121f1c634bbf838,68102b96f121f1c634bbf839,,George Williams,Neil Baldwin,,68102b96f121f1c634bbf83a,68102b96f121f1c634bbf83b,68102b96f121f1c634bbf83c,Barrett LLC,Bailey-Smith,Davenport-Johnson
68102b96f121f1c634bbf83d,Bouvet Island (Bouvetoya),New Chad,Harvey Group,Suriname,Lake Jeffreymouth,Chaney-Russell,2025-03-05T23:41:25,2025-05-06T20:29:58.409736,RECHAZADO,ZGX8191,Rosario PLC,Granelero,35829.44,74.78,17.74,born,EN_USO,68102b96f121f1c634bbf83e,,,Jonathan Robinson,,,68102b96f121f1c634bbf83f,,,Jacobs Ltd,,
68102b96f121f1c634bbf840,Congo,West Samanthaland,"Shah, Johnson and Kirby",Svalbard & Jan Mayen Islands,Wolfefurt,Butler-Strickland,2025-04-19T21:51:20,2025-05-05T20:29:58.410842,PENDIENTE,GCK-361,Jackson Inc,Petrolero,32548.56,258.01,37.95,time,EN_MANTENIMIENTO,68102b96f121f1c634bbf841,,,Michele Young,,,68102b96f121f1c634bbf842,,,"Barnes, Kent and Daniels",,
68102b96f121f1c634bbf843,Bangladesh,North Robinberg,"Myers, Stewart and Miller",Malawi,Port Anthony,Ramos-Webb,2025-04-16T22:20:26,2025-05-06T20:29:58.411857,PENDIENTE,562-GHR,"Rogers, Hamilton and Harris",Petrolero,20343.13,40.68,19.82,center,FUERA_DE_SERVICIO,68102b96f121f1c634bbf844,,,Jonathan Powell,,,68102b96f121f1c634bbf845,68102b96f121f1c634bbf846,68102b96f121f1c634bbf847,"Hunter, Robles and Clark",Brown Inc,Aguirre-Schwartz
68102b96f121f1c634bbf848,Bahrain,Jamesstad,Wong and Sons,Malaysia,Alyssaport,Perez-Soto,2025-03-17T15:01:00,2025-05-02T20:29:58.412844,APROBADO,8TO 050,"Goodman, Cummings and Jenkins",Carguero,41612.3,42.93,45.79,apply,EN_MANTENIMIENTO,68102b96f121f1c634bbf849,68102b96f121f1c634bbf84a,,Tiffany Perry,James Gardner,,68102b96f121f1c634bbf84b,68102b96f121f1c634bbf84c,,Moore PLC,Turner-Robinson,
68102b96f121f1c634bbf84d,Guam,Pattonland,Beck and Sons,Gabon,New Joseshire,Juarez-Wilkerson,2025-04-02T07:26:42,2025-05-08T20:29:58.413849,APROBADO,LJY1575,Bell-Johnson,Carguero,43377.08,117.69,10.83,capital,EN_USO,68102b96f121f1c634bbf84e,68102b96f121f1c634bbf84f,,Teresa Villa,Joy Phillips,,68102b96f121f1c634bbf850,68102b96f121f1c634bbf851,68102b96f121f1c634bbf852,Nicholson-Henderson,"Gomez, Rodriguez and Hall","Lucas, Perry and Mcmahon"
68102b96f121f1c634bbf853,Canada,Lake Brandi,Campbell-Hill,Reunion,Port Jeffreyborough,Reid LLC,2025-01-15T04:05:04,2025-05-05T20:29:58.415842,RECHAZADO,1EDT 57,Beard PLC,Contenedor,21866.59,249.01,19.67,you,FUERA_DE_SERVICIO,68102b96f121f1c634bbf854,68102b96f121f1c634bbf855,68102b96f121f1c634bbf856,Sean Byrd,Gina Williams,Regina Meyer,68102b96f121f1c634bbf857,,,Pope-Dixon,,
68102b96f121f1c634bbf858,American Samoa,East David,"Brown, Sullivan and Howard",Faroe Islands,North Matthewburgh,Walker PLC,2025-01-17T22:14:32,2025-05-08T20:29:58.416854,PENDIENTE,021047,Brown-Mccall,Carguero,47864.13,113.17,48.45,program,EN_USO,68102b96f121f1c634bbf859,68102b96f121f1c634bbf85a,68102b96f121f1c634bbf85b,Danielle Mccormick,Derek Mcintyre PhD,John Robinson,68102b96f121f1c634bbf85c,,,"Johnson, Berg and Patterson",,
68102b96f121f1c634bbf85d,Ghana,Curryberg,"Holder, Wolfe and Young",Jamaica,Dixonfurt,Stafford-Foster,2025-04-14T01:34:24,2025-05-05T20:29:58.417854,PENDIENTE,788 PJO,"Brown, Salas and Le",Contenedor,30273.48,161.11,25.18,best,DISPONIBLE,68102b96f121f1c634bbf85e,68102b96f121f1c634bbf85f,,Ashlee Dennis,Aaron Clark,,68102b96f121f1c634bbf860,,,Allen-Sexton,,
68102b96f121f1c634bbf861,Congo,Christopherville,Gutierrez LLC,Italy,Jasonmouth,Morris-Long,2025-01-23T00:04:07,2025-05-03T20:29:58.418851,PENDIENTE,NCL J49,"Kramer, Coleman and Clark",Petrolero,16569.73,67.87,9.55,run,DISPONIBLE,68102b96f121f1c634bbf862,,,Stephanie Clark,,,68102b96f121f1c634bbf863,68102b96f121f1c634bbf864,,"York, Russell and Cox",Mills-Francis,
68102b96f121f1c634bbf865,Libyan Arab Jamahiriya,Lake Jamieberg,Newton Ltd,French Polynesia,East Robertside,Romero-Bates,2025-03-20T05:22:47,2025-05-01T20:29:58.419851,PENDIENTE,586NGZ,Chan LLC,Carguero,10344.23,82.85,12.62,mother,EN_USO,68102b96f121f1c634bbf866,,,Sarah Hopkins,,,68102b96f121f1c634bbf867,68102b96f121f1c634bbf868,68102b96f121f1c634bbf869,Cabrera LLC,Mendoza Group,"Deleon, Evans and Dawson"
68102b96f121f1c634bbf86a,Peru,Port Allison,Schaefer Group,Colombia,East Angela,Benton PLC,2025-04-18T11:43:32,2025-05-01T20:29:58.420963,APROBADO,413IY,Lyons Ltd,Carguero,43810.16,197.54,33.05,work,DISPONIBLE,68102b96f121f1c634bbf86b,68102b96f121f1c634bbf86c,68102b96f121f1c634bbf86d,Jamie Graham,Mrs. Kimberly Brown,Melinda Suarez,68102b96f121f1c634bbf86e,,,"Perez, Cox and Robertson",,
68102b96f121f1c634bbf86f,Belgium,Lake Heather,Stone-Ward,Netherlands,Port Mistyside,Williams-Morris,2025-01-02T15:44:53,2025-05-03T20:29:58.421953,PENDIENTE,140OJ,Adkins Ltd,Petrolero,28850.83,141.43,13.35,discuss,DISPONIBLE,68102b96f121f1c634bbf870,68102b96f121f1c634bbf871,68102b96f121f1c634bbf872,Christopher Bailey,Diane Martinez,Alan Chapman,68102b96f121f1c634bbf873,68102b96f121f1c634bbf874,,Walker and Sons,Wang-Acevedo,
68102b96f121f1c634bbf875,Nigeria,Port Sharonberg,Khan Inc,French Southern Territories,South Ashley,"Edwards, Reynolds and Hill",2025-03-09T00:47:59,2025-05-03T20:29:58.422963,APROBADO,HXR-922,Gomez-Wells,Carguero,45658.99,226.43,40.91,four,EN_USO,68102b96f121f1c634bbf876,68102b96f121f1c634bbf877,,Mr. Jeremy Hobbs,Veronica Cummings,,68102b96f121f1c634bbf878,68102b96f121f1c634bbf879,68102b96f121f1c634bbf87a,Hartman-Arnold,Evans-Norton,"Franklin, Adams and Pham"
68102b96f121f1c634bbf87b,Swaziland,Albertfurt,Henson-Smith,Greece,Porterton,Nelson Inc,2025-01-12T21:55:48,2025-05-03T20:29:58.423959,RECHAZADO,6501,Cox-Robinson,Granelero,19826.42,39.95,49.49,office,EN_USO,68102b96f121f1c634bbf87c,68102b96f121f1c634bbf87d,68102b96f121f1c634bbf87e,Stephanie Thomas,Thomas Newton,Alicia Cooper,68102b96f121f1c634bbf87f,,,"Hodge, Burnett and Reynolds",,
68102b96f121f1c634bbf880,Central African Republic,Lake Emilyhaven,Green-Jackson,Maldives,North Michelle,Brown-Macias,2025-02-27T15:29:56,2025-05-07T20:29:58.425957,RECHAZADO,YZE 821,Werner Group,Carguero,28271.47,228.57,21.58,may,DISPONIBLE,68102b96f121f1c634bbf881,,,Richard Fischer,,,68102b96f121f1c634bbf882,,,Morales Inc,,
68102b96f121f1c634bbf883,Saint Lucia,Sethtown,Jones-Clark,Brunei Darussalam,Williamsland,Owens PLC,2025-01-19T22:38:49,2025-05-07T20:29:58.425957,RECHAZADO,132-LJG,Johnson Ltd,Contenedor,20422.89,110.56,47.76,build,DISPONIBLE,68102b96f121f1c634bbf884,,,David Chen,,,68102b96f121f1c634bbf885,68102b96f121f1c634bbf886,,Berger and Sons,"Warren, Goodman and Ruiz",
68102b96f121f1c634bbf887,Lebanon,Port Amandatown,"Jones, Price and Armstrong",Bolivia,East William,Estrada Group,2025-04-24T03:18:48,2025-04-29T20:29:58.426969,APROBADO,ZXH 771,Williams Group,Carguero,5518.79,248.47,6.15,able,EN_MANTENIMIENTO,68102b96f121f1c634bbf888,68102b96f121f1c634bbf889,,Robert Robbins,Jennifer Lloyd,,68102b96f121f1c634bbf88a,68102b96f121f1c634bbf88b,68102b96f121f1c634bbf88c,King-Fisher,Fitzgerald-Pham,Smith PLC
68102b96f121f1c634bbf88d,Lebanon,Petersonmouth,Garrison-Newman,Ukraine,New Sydney,Thomas PLC,2025-01-03T11:24:16,2025-04-29T20:29:58.427968,APROBADO,1TU 082,"Monroe, Franco and Robinson",Granelero,21794.34,165.76,33.23,personal,EN_USO,68102b96f121f1c634bbf88e,68102b96f121f1c634bbf88f,68102b96f121f1c634bbf890,Caleb Chase,Linda Bridges,Alyssa Stevenson,68102b96f121f1c634bbf891,68102b96f121f1c634bbf892,,"Adams, Snyder and Simmons",Spence and Sons,
68102b96f121f1c634bbf893,United Kingdom,Sanchezview,"Stevens, May and Grant",Azerbaijan,Jacquelinefurt,Davidson-Brooks,2025-02-23T10:14:10,2025-05-01T20:29:58.429964,APROBADO,22G•330,"Cole, Jenkins and Wallace",Granelero,25889.13,205.38,45.69,consumer,EN_MANTENIMIENTO,68102b96f121f1c634bbf894,68102b96f121f1c634bbf895,68102b96f121f1c634bbf896,Debra Clements,Laura Maddox,John Murray,68102b96f121f1c634bbf897,68102b96f121f1c634bbf898,,Nelson Ltd,Andrews-Taylor,
68102b96f121f1c634bbf899,Monaco,Huffburgh,"Baker, Rodriguez and Hebert",Ukraine,Leonmouth,Miller Group,2025-03-08T19:20:05,2025-05-07T20:29:58.430960,RECHAZADO,KVT-1234,"Gonzales, Hayes and Baker",Contenedor,30513.25,20,31.83,detail,FUERA_DE_SERVICIO,68102b96f121f1c634bbf89a,68102b96f121f1c634bbf89b,68102b96f121f1c634bbf89c,Eric Moore,Phillip Turner,Regina Mccullough,68102b96f121f1c634bbf89d,68102b96f121f1c634bbf89e,68102b96f121f1c634bbf89f,Wallace PLC,"Smith, Foley and Stewart","Perez, Shaffer and Waters"
68102b96f121f1c634bbf8a0,United States of America,West Holly,"Collins, Martinez and Bowers",Venezuela,Lake Kimberlyton,Lee-Nelson,2025-01-29T13:25:09,2025-05-03T20:29:58.432961,PENDIENTE,530JHB,Carter LLC,Carguero,22082.12,36.95,34.39,include,DISPONIBLE,68102b96f121f1c634bbf8a1,68102b96f121f1c634bbf8a2,,David Martin,Dale Pacheco,,68102b96f121f1c634bbf8a3,68102b96f121f1c634bbf8a4,,"West, Rose and Carroll",Hurst-Berry,
68102b96f121f1c634bbf8a5,Colombia,Lopezchester,Rodriguez-Sutton,Saint Barthelemy,Jasminemouth,Anderson-Thomas,2025-04-24T00:43:51,2025-05-02T20:29:58.433959,APROBADO,431 QCT,Rose and Sons,Contenedor,43712.36,83.9,37.88,garden,EN_MANTENIMIENTO,68102b96f121f1c634bbf8a6,,,Kristen Simon,,,68102b96f121f1c634bbf8a7,68102b96f121f1c634bbf8a8,68102b96f121f1c634bbf8a9,"Collins, Gardner and Nicholson",Robinson Ltd,Howell Group
68102b96f121f1c634bbf8aa,Nicaragua,Lake Tiffanystad,Robertson-Macdonald,Tanzania,East Beth,Haas-Avila,2025-03-18T11:52:12,2025-05-04T20:29:58.434961,APROBADO,4V525,Patterson Group,Granelero,16701.15,52.91,11.39,win,DISPONIBLE,68102b96f121f1c634bbf8ab,68102b96f121f1c634bbf8ac,68102b96f121f1c634bbf8ad,Jonathan Gentry,Thomas Wright,Roger Chang,68102b96f121f1c634bbf8ae,68102b96f121f1c634bbf8af,,"Castillo, Gordon and Hill","Jacobs, Franco and Richards",
68102b96f121f1c634bbf8b0,Montserrat,New Anthony,Hogan PLC,Estonia,Brittanyton,French Ltd,2025-01-11T01:39:21,2025-05-01T20:29:58.435576,PENDIENTE,1AS H60,Shaw-Clark,Carguero,9852.29,256.92,13.34,hour,DISPONIBLE,68102b96f121f1c634bbf8b1,68102b96f121f1c634bbf8b2,,Brittany Mitchell,Mason Carlson,,68102b96f121f1c634bbf8b3,68102b96f121f1c634bbf8b4,68102b96f121f1c634bbf8b5,David PLC,"Perez, Howell and Best",Hall-Cordova
68102b96f121f1c634bbf8b6,Niger,Chungshire,Jones-Smith,Lebanon,Port Amandaland,Love PLC,2025-04-21T01:33:41,2025-05-06T20:29:58.436704,PENDIENTE,ZMM-8334,Flores-Cervantes,Petrolero,10299.03,274.26,18.97,write,EN_USO,68102b96f121f1c634bbf8b7,,,Sarah Riley,,,68102b96f121f1c634bbf8b8,68102b96f121f1c634bbf8b9,68102b96f121f1c634bbf8ba,Ramsey-Davis,"Roberts, Jackson and Roy",Calderon-Turner
68102b96f121f1c634bbf8bb,France,East Matthewview,Smith Group,Sri Lanka,Jacksontown,Castro LLC,2025-04-13T11:16:23,2025-05-04T20:29:58.438693,APROBADO,LVI 039,"Rhodes, Schwartz and Russell",Granelero,19784.43,213.91,7.44,he,EN_MANTENIMIENTO,68102b96f121f1c634bbf8bc,68102b96f121f1c634bbf8bd,,Michael Wang,Christopher Lee,,68102b96f121f1c634bbf8be,68102b96f121f1c634bbf8bf,,"Horton, Ross and Frazier",Wells LLC,
68102b96f121f1c634bbf8c0,Turks and Caicos Islands,Brooksside,Floyd-Delgado,Albania,Lake Ericstad,"Tanner, Russell and Arroyo",2025-03-30T23:53:50,2025-05-08T20:29:58.439559,APROBADO,7X967,"Miller, Harvey and Lewis",Granelero,35135.66,259.87,32.98,capital,EN_MANTENIMIENTO,68102b96f121f1c634bbf8c1,68102b96f121f1c634bbf8c2,,Karen Cunningham,Frederick Graham,,68102b96f121f1c634bbf8c3,68102b96f121f1c634bbf8c4,68102b96f121f1c634bbf8c5,"Cooper, Carlson and Collins",Hill Group,"Jones, Stewart and Carney"
68102b96f121f1c634bbf8c6,Germany,Thomasbury,Hopkins and Sons,Heard Island and McDonald Islands,Teresaland,Hughes Inc,2025-03-15T03:18:25,2025-05-01T20:29:58.441572,PENDIENTE,837-MMB,"Winters, Smith and Fisher",Granelero,24574.71,135.32,16.5,allow,FUERA_DE_SERVICIO,68102b96f121f1c634bbf8c7,68102b96f121f1c634bbf8c8,68102b96f121f1c634bbf8c9,Mr. Samuel Allen,Robert Berry,Dr. Sarah Rosario,68102b96f121f1c634bbf8ca,68102b96f121f1c634bbf8cb,68102b96f121f1c634bbf8cc,Smith-Ramsey,Watson-Jones,Howe LLC
68102b96f121f1c634bbf8cd,Philippines,Port Jesustown,"Gentry, Crane and Bolton",Bangladesh,Murraymouth,"Jones, West and Dixon",2025-02-16T15:47:05,2025-04-29T20:29:58.443572,RECHAZADO,97-25762,Bell Inc,Carguero,44153.85,24.51,23.53,indicate,FUERA_DE_SERVICIO,68102b96f121f1c634bbf8ce,68102b96f121f1c634bbf8cf,68102b96f121f1c634bbf8d0,James Warren,Leslie Nichols,Mrs. Lisa Sharp DDS,68102b96f121f1c634bbf8d1,68102b96f121f1c634bbf8d2,,"Knight, Kirk and Little",Torres-Hurley,
68102b96f121f1c634bbf8d3,United States Virgin Islands,Pamelaburgh,Serrano Ltd,Lao People's Democratic Republic,Larrystad,Espinoza-Reyes,2025-02-26T22:28:01,2025-05-01T20:29:58.445572,RECHAZADO,2J Z8175,Olson-Houston,Petrolero,33967.91,93.62,48.46,thing,DISPONIBLE,68102b96f121f1c634bbf8d4,,,Aaron Trujillo,,,68102b96f121f1c634bbf8d5,68102b96f121f1c634bbf8d6,,Thompson-Lucas,"Roth, Dixon and Cruz",
68102b96f121f1c634bbf8d7,Luxembourg,Charlesmouth,Evans-Snow,Cameroon,Alexisville,Malone-Vega,2025-02-11T05:53:38,2025-04-29T20:29:58.446572,RECHAZADO,72CP289,Miller-Gonzales,Contenedor,42653.59,291.46,27.27,lawyer,FUERA_DE_SERVICIO,68102b96f121f1c634bbf8d8,68102b96f121f1c634bbf8d9,68102b96f121f1c634bbf8da,Alyssa Payne,Sergio Stephens,Michael Scott,68102b96f121f1c634bbf8db,,,Mason Ltd,,
68102b96f121f1c634bbf8dc,Cayman Islands,Johnsonborough,"Contreras, Martin and Vargas",Palau,Weberbury,"Foster, Kennedy and Frost",2025-02-11T15:38:40,2025-05-06T20:29:58.447572,RECHAZADO,04-Z740,Hinton Ltd,Carguero,17593.49,80.5,26.7,may,FUERA_DE_SERVICIO,68102b96f121f1c634bbf8dd,68102b96f121f1c634bbf8de,,Nicole Douglas,Amber Barber,,68102b96f121f1c634bbf8df,68102b96f121f1c634bbf8e0,68102b96f121f1c634bbf8e1,Kennedy-Martin,"Pruitt, Barnes and Taylor","Adams, Rodriguez and Lynch"
68102b96f121f1c634bbf8e2,Comoros,Lake Theresa,James LLC,Sao Tome and Principe,Medinaside,"Ramirez, Smith and Richards",2025-03-08T01:41:33,2025-05-08T20:29:58.449572,APROBADO,936-BOL,Le-Sanchez,Granelero,35059.56,204.37,15.24,thus,DISPONIBLE,68102b96f121f1c634bbf8e3,68102b96f121f1c634bbf8e4,,Tina Juarez,Jessica Allen,,68102b96f121f1c634bbf8e5,,,Knox Ltd,,
68102b96f121f1c634bbf8e6,American Samoa,Walterville,Hess-Cruz,Sudan,West Ninaberg,Montgomery-Chapman,2025-03-05T12:57:22,2025-05-06T20:29:58.450571,APROBADO,445-GEJ,Weaver-Roberson,Petrolero,43164.16,225.95,30.76,picture,EN_MANTENIMIENTO,68102b96f121f1c634bbf8e7,,,Sarah Shields,,,68102b96f121f1c634bbf8e8,,,Obrien Inc,,
68102b96f121f1c634bbf8e9,Saint Martin,North Darrellhaven,"Schmidt, Dalton and Bauer",Madagascar,Lake Larry,"Ward, Patterson and Hinton",2025-04-24T04:04:24,2025-05-02T20:29:58.451572,APROBADO,617IUU,"Reyes, Miller and Lucero",Petrolero,16746.51,174.26,49.71,who,EN_USO,68102b96f121f1c634bbf8ea,,,Kenneth Miller,,,68102b96f121f1c634bbf8eb,,,Weaver-Powell,,
68102b96f121f1c634bbf8ec,Guam,Huntermouth,Hill-Arnold,Aruba,Chaneyside,West-Snyder,2025-03-30T16:00:53,2025-04-30T20:29:58.453572,RECHAZADO,930-ZOP,"Yates, Clark and Adams",Petrolero,13388.97,87.22,43.26,for,EN_USO,68102b96f121f1c634bbf8ed,,,Linda Webster,,,68102b96f121f1c634bbf8ee,,,"Kelley, Schneider and Novak",,
68102b96f121f1c634bbf8ef,Romania,Eatonside,Lowe-Byrd,Jamaica,Jonathanburgh,King Inc,2025-01-07T17:58:47,2025-05-05T20:29:58.454572,PENDIENTE,BF 55921,Owens PLC,Carguero,43739.81,21.67,45.29,research,EN_MANTENIMIENTO,68102b96f121f1c634bbf8f0,68102b96f121f1c634bbf8f1,,Patricia Williams,Amanda Summers,,68102b96f121f1c634bbf8f2,68102b96f121f1c634bbf8f3,,"Wagner, Hunter and Peterson",Lara-Taylor,
68102b96f121f1c634bbf8f4,Cote d'Ivoire,Bryanville,Ward PLC,Swaziland,East Anthony,Lang Group,2025-04-04T20:03:11,2025-05-03T20:29:58.455680,APROBADO,94T L44,Adams Ltd,Contenedor,14592.3,24.98,39.14,remain,EN_MANTENIMIENTO,68102b96f121f1c634bbf8f5,,,Michelle Wagner,,,68102b96f121f1c634bbf8f6,68102b96f121f1c634bbf8f7,,"Price, Lee and Aguilar",Davis-Evans,
68102b96f121f1c634bbf8f8,Nicaragua,Jennaton,"Elliott, Lewis and Benson",Nigeria,Port Jamesmouth,Gonzalez-Hawkins,2025-03-29T23:43:42,2025-05-08T20:29:58.456673,RECHAZADO,52-W798,"Martin, Gross and Johnson",Carguero,48775.77,215.93,30.98,hear,FUERA_DE_SERVICIO,68102b96f121f1c634bbf8f9,68102b96f121f1c634bbf8fa,,Victoria Jimenez,Stacie Smith,,68102b96f121f1c634bbf8fb,,,"Hayes, Reed and Gonzalez",,
68102b96f121f1c634bbf8fc,Faroe Islands,South Angelicafort,Fernandez and Sons,Madagascar,Moralesburgh,Russell-Chandler,2025-03-30T22:13:34,2025-04-29T20:29:58.458673,APROBADO,S 497847,Lamb-Phelps,Granelero,37945.88,232.65,31.54,fall,EN_MANTENIMIENTO,68102b96f121f1c634bbf8fd,,,Brett Roberts,,,68102b96f121f1c634bbf8fe,68102b96f121f1c634bbf8ff,68102b96f121f1c634bbf900,George LLC,Byrd Ltd,"Hampton, Petty and Buckley"
68102b96f121f1c634bbf901,Mayotte,Krystalfurt,Huynh-Fitzgerald,El Salvador,East Nancymouth,Miller Inc,2025-02-11T20:38:14,2025-05-02T20:29:58.459606,APROBADO,105-AACP,Hodge-Holden,Granelero,12000,183.54,17.03,everybody,EN_USO,68102b96f121f1c634bbf902,68102b96f121f1c634bbf903,,Amber Roberts,Robert Rowland,,68102b96f121f1c634bbf904,68102b96f121f1c634bbf905,68102b96f121f1c634bbf906,Best-Potts,Taylor Inc,Pena-Gray
68102b96f121f1c634bbf907,Northern Mariana Islands,New Jennifermouth,Sanchez LLC,Burkina Faso,Cruzmouth,"Anderson, Fry and Williams",2025-01-13T23:23:12,2025-05-05T20:29:58.460678,RECHAZADO,219 HEF,Jackson-Duke,Carguero,31640.57,159.73,46.47,seem,EN_USO,68102b96f121f1c634bbf908,68102b96f121f1c634bbf909,,Douglas Bishop,Jose Anderson,,68102b96f121f1c634bbf90a,,,Grant-Gonzales,,
68102b96f121f1c634bbf90b,Nauru,Cookside,Elliott Group,Cape Verde,Kimberlyland,"Moore, Graves and Evans",2025-01-27T09:07:04,2025-04-30T20:29:58.462680,PENDIENTE,VIK4875,"Reynolds, Clark and Sherman",Petrolero,44794.12,183.06,45.47,game,DISPONIBLE,68102b96f121f1c634bbf90c,68102b96f121f1c634bbf90d,,Angela Matthews,Christina Garner,,68102b96f121f1c634bbf90e,,,"Chavez, Ford and Valdez",,
68102b96f121f1c634bbf90f,Libyan Arab Jamahiriya,Carolynton,Brown-Dixon,Turkey,Jonestown,"Douglas, White and White",2025-01-07T05:54:54,2025-05-07T20:29:58.463679,APROBADO,880YBD,"Valdez, Reyes and Jackson",Petrolero,27337.72,120.85,45.69,trade,FUERA_DE_SERVICIO,68102b96f121f1c634bbf910,68102b96f121f1c634bbf911,,Taylor Hodge,Mr. Timothy Williams,,68102b96f121f1c634bbf912,68102b96f121f1c634bbf913,68102b96f121f1c634bbf914,Castillo Ltd,"Vargas, Roberts and Thomas",Ramos LLC
68102b96f121f1c634bbf915,Dominican Republic,Woodchester,Lopez PLC,Svalbard & Jan Mayen Islands,Williamsborough,Cole PLC,2025-04-06T20:34:58,2025-05-01T20:29:58.464679,RECHAZADO,4N 9L4JAZ,"Wang, Short and Moore",Carguero,28902.94,214.34,33.57,range,EN_MANTENIMIENTO,68102b96f121f1c634bbf916,68102b96f121f1c634bbf917,,Jocelyn Kim,Christine Obrien,,68102b96f121f1c634bbf918,68102b96f121f1c634bbf919,,Dominguez and Sons,"Edwards, Fry and Anderson",
68102b96f121f1c634bbf91a,Uganda,Helenland,"Reyes, Rodriguez and Alexander",Namibia,Shannonshire,Barnett-Flores,2025-03-14T01:19:17,2025-05-04T20:29:58.466677,APROBADO,30-N781,"Blake, Burns and Collier",Granelero,42916.22,271.46,32.02,white,EN_MANTENIMIENTO,68102b96f121f1c634bbf91b,68102b96f121f1c634bbf91c,68102b96f121f1c634bbf91d,Michelle Wallace,Luis Moreno,Michelle Vance,68102b96f121f1c634bbf91e,68102b96f121f1c634bbf91f,,Johnson Group,Moore PLC,
68102b96f121f1c634bbf920,Togo,East Joshuaborough,Anderson-Campbell,Belarus,Thomaschester,Mueller-Wright,2025-04-09T16:15:42,2025-04-29T20:29:58.467683,RECHAZADO,FDZ 122,Wilson-Myers,Contenedor,1068.51,185.75,47.74,role,EN_USO,68102b96f121f1c634bbf921,68102b96f121f1c634bbf922,,Ronnie Medina,Mrs. Emily Cortez,,68102b96f121f1c634bbf923,,,Farley PLC,,
68102b96f121f1c634bbf924,Paraguay,Edwardsstad,Morales PLC,Estonia,East Angela,"Payne, Moore and Villa",2025-01-08T02:50:24,2025-05-08T20:29:58.468681,APROBADO,519-KFP,Walton-Harris,Petrolero,32770.29,110.82,33.59,hard,FUERA_DE_SERVICIO,68102b96f121f1c634bbf925,68102b96f121f1c634bbf926,68102b96f121f1c634bbf927,Dustin Sanchez,Jerome Chan,Jonathon Woodard,68102b96f121f1c634bbf928,68102b96f121f1c634bbf929,68102b96f121f1c634bbf92a,Valdez-Myers,Brown-Reeves,Johnson-Chase
68102b96f121f1c634bbf92b,Monaco,Port Kristinemouth,"Johnson, Lambert and Santos",Gambia,Douglasfort,Levine-Williams,2025-02-24T08:16:01,2025-04-30T20:29:58.469678,PENDIENTE,963Q1,"Bell, Meadows and Brennan",Petrolero,27844.46,150.46,23.58,civil,EN_USO,68102b96f121f1c634bbf92c,,,Andrea Jones,,,68102b96f121f1c634bbf92d,,,"Barker, Herman and Brown",,
